Index	Area	Diameter	Ellipse ratio	Circularity	Convexity	Elongation	Red cursor	Green cursor
2012	23.523	5.47269	0.676383	0.924381	0.932995	100	0	0
2013	26.1734	5.77279	0.417065	0.827166	0.925676	47.1724	0	0
2014	6.37771	2.84962	0.853272	0.885166	0.988102	90.6742	0	0
2015	4.22419	2.31914	0.645372	0.907404	0.971056	100	0	0
2016	3.81006	2.20252	0.728555	0.893811	0.993064	100	0	0
2017	3.97571	2.2499	0.951971	0.927302	0.969842	100	0	0
2018	5.88074	2.73635	0.758032	0.953902	0.974067	100	0	0
2019	5.54943	2.65815	0.710303	0.902742	0.987267	100	0	0
2020	32.3855	6.42141	0.493415	0.713917	0.801865	25.5885	0	0
2021	6.62619	2.9046	0.859605	0.912997	0.971771	100	0	0
2022	15.7372	4.47629	0.729483	0.931504	0.953019	100	0	0
2023	4.72116	2.45177	0.779996	1	1	100	0	0
2024	11.016	3.74514	0.758526	0.886001	0.984313	95.5886	0	0
2025	26.2563	5.78191	0.581998	0.903305	0.964732	100	0	0
2026	3.72723	2.17845	0.829874	0.903713	0.957724	100	0	0
2027	12.6726	4.01687	0.72537	0.917349	0.962803	100	0	0
2028	13.0867	4.08198	0.955947	0.932209	0.995092	100	0	0
2029	9.35949	3.45208	0.808118	1	0.970194	100	0	0
2030	7.28881	3.04637	0.704267	0.871859	0.978872	69.5869	0	0
2031	3.31309	2.05386	0.853813	0.915645	1	100	0	0
2032	3.31309	2.05386	0.617132	0.879709	0.984232	78.4032	0	0
2033	27.9128	5.96152	0.816842	0.897255	0.988681	100	0	0
2034	10.9332	3.73103	0.531602	0.800628	0.943644	39.9803	0	0
2035	58.3933	8.62257	0.68085	0.965407	0.947232	100	0	0
2036	6.87467	2.95856	0.673457	0.86951	0.982423	67.6004	0	0
2037	11.3473	3.80104	0.742556	0.939975	0.976817	100	0	0
2038	11.1817	3.77319	0.906038	0.9244	0.96128	100	0	0
2039	5.63226	2.67791	0.838781	0.977682	0.994275	100	0	0
2040	3.47875	2.10459	0.853781	0.901444	0.99374	100	0	0
2041	3.23027	2.02803	0.787728	0.889089	0.970951	100	0	0
2042	14.9917	4.36899	0.458333	0.76869	0.952743	33.542	0	0
2043	127.14	12.7232	0.601856	0.798078	0.887661	39.3938	0	0
2044	7.8686	3.16522	0.707388	0.905851	0.987742	100	0	0
2045	9.77363	3.52763	0.388659	0.825843	0.931982	46.756	0	0
2046	7.04032	2.994	0.747727	0.957255	0.976721	100	0	0
2047	6.54336	2.88639	0.908067	0.993056	0.997772	100	0	0
2048	25.5108	5.69924	0.503126	0.83942	0.973679	51.4358	0	0
2049	15.0746	4.38104	0.503161	0.821506	0.944231	45.4403	0	0
2050	6.29488	2.83106	0.709625	0.974009	0.97557	100	0	0
2051	3.97571	2.2499	0.491658	0.764098	0.880737	32.7508	0	0
2052	28.2441	5.99679	0.759111	0.925911	0.94605	100	0	0
2053	11.0989	3.75919	0.731046	0.920964	0.97385	100	0	0
2054	11.1817	3.77319	0.413472	0.734948	0.952069	28.3035	0	0
2055	5.71509	2.69753	0.499562	0.784045	0.919173	36.4107	0	0
2056	70.8174	9.49566	0.639297	0.749512	0.834605	30.4116	0	0
2057	15.3231	4.417	0.511771	0.81331	0.927819	43.1411	0	0
2058	3.97571	2.2499	0.745246	0.893556	0.994288	100	0	0
2059	39.0945	7.05526	0.943296	0.937108	0.941638	100	0	0
2060	4.72116	2.45177	0.949069	0.913002	0.98275	100	0	0
2061	8.36556	3.26364	0.495758	0.837127	0.965288	50.576	0	0
2062	7.78577	3.14852	0.525838	0.747638	0.879157	30.1285	0	0
2063	4.96964	2.51546	0.9373	0.918368	0.97419	100	0	0
2064	6.54336	2.88639	0.809078	0.90728	0.977971	100	0	0
2065	14.3291	4.27135	0.865643	0.93307	0.961513	100	0	0
2066	5.63226	2.67791	0.507062	0.758163	0.873025	31.7688	0	0
2067	3.31309	2.05386	0.818522	0.900416	0.970951	100	0	0
2068	11.0989	3.75919	0.943059	0.936897	0.970228	100	0	0
2069	49.2823	7.92137	0.662758	0.715559	0.87615	25.7882	0	0
2070	3.31309	2.05386	0.617132	0.879709	0.984232	78.4032	0	0
2071	5.21812	2.57758	0.831421	0.915672	1	100	0	0
2072	4.30702	2.34177	0.798254	0.950307	0.975136	100	0	0
2073	11.1817	3.77319	0.554706	0.791436	0.909941	37.9332	0	0
2074	36.444	6.8119	0.773856	0.861774	0.914405	62.1682	0	0
2075	7.53729	3.09787	0.713763	0.867732	0.971386	66.219	0	0
2076	9.27666	3.43677	0.686916	0.787692	0.790507	37.1491	0	0
2077	3.31309	2.05386	0.818502	0.900416	0.970951	100	0	0
2078	4.30702	2.34177	0.864829	0.987002	0.986331	100	0	0
2079	22.6119	5.36566	0.610543	0.84747	0.891856	54.7397	0	0
2080	13.0039	4.06904	0.914593	0.667664	0.803378	20.6573	0	0
2081	9.35949	3.45208	0.781796	0.857013	1	59.4079	0	0
2082	5.21812	2.57758	0.861357	0.903495	0.993964	100	0	0
2083	4.88681	2.49441	0.655453	0.903356	0.965664	100	0	0
2084	4.96964	2.51546	0.681365	0.910971	1	100	0	0
2085	5.38378	2.61817	0.848032	0.930093	0.988125	100	0	0
2086	3.97571	2.2499	0.951973	0.927302	0.99983	100	0	0
2087	14.9089	4.35691	0.699347	0.84713	0.949733	54.5899	0	0
2088	6.9575	2.97633	0.529186	0.851787	0.985326	56.7318	0	0
2089	14.9089	4.35691	0.809729	0.98294	0.948879	100	0	0
2090	5.05247	2.53634	0.620197	0.845979	0.919482	54.0903	0	0
2091	12.3413	3.96401	0.474839	0.789622	0.9547	37.5499	0	0
2092	12.5898	4.00372	0.664211	0.979317	0.969433	100	0	0
2093	3.23027	2.02803	0.787699	0.926288	0.986774	100	0	0
2094	109.498	11.8075	0.569558	0.700125	0.827122	23.985	0	0
2095	12.5898	4.00372	0.730043	0.984681	0.98227	100	0	0
2096	26.4219	5.80012	0.777257	0.932862	0.964862	100	0	0
2097	10.8504	3.71687	0.655768	0.860653	0.975137	61.4857	0	0
2098	3.72723	2.17845	0.832145	0.903713	0.976555	100	0	0
2099	4.30702	2.34177	0.811115	0.902845	0.972008	100	0	0
2100	37.0238	6.86587	0.590318	0.863048	0.948002	62.9713	0	0
2101	5.38378	2.61817	0.566153	0.847381	0.97981	54.7004	0	0
2102	6.0464	2.77462	0.541946	0.847716	0.985363	54.8486	0	0
2103	8.36556	3.26364	0.875324	0.919898	0.968127	100	0	0
2104	15.1574	4.39306	0.812657	0.898279	0.970948	100	0	0
2105	9.19383	3.4214	0.79478	0.99445	0.979008	100	0	0
2106	3.31309	2.05386	0.822932	0.997089	0.986774	100	0	0
2107	10.3534	3.63075	0.438175	0.76513	0.932223	32.9261	0	0
2108	5.96357	2.75555	0.76717	0.960578	0.983173	100	0	0
2109	7.37163	3.06363	0.54689	0.828105	0.951047	47.4728	0	0
2110	13.9978	4.22168	0.473014	0.710398	0.894613	25.1672	0	0
2111	3.23027	2.02803	0.787909	0.926299	0.991134	100	0	0
2112	4.30702	2.34177	0.824818	0.902845	0.983665	100	0	0
2113	11.4302	3.81489	0.450362	0.857649	0.955598	59.7574	0	0
2114	8.61404	3.31176	0.506279	0.846094	0.972661	54.1401	0	0
2115	9.27666	3.43677	0.907172	0.973013	0.949982	100	0	0
2116	4.96964	2.51546	0.617401	0.87688	0.981598	74.6943	0	0
2117	5.54943	2.65815	0.651787	0.902759	0.987818	100	0	0
2118	8.44839	3.27976	0.883967	1	0.984927	100	0	0
2119	3.97571	2.2499	0.591767	0.867408	0.995981	65.9768	0	0
2120	59.47	8.7017	0.59094	0.757921	0.904546	31.7296	0	0
2121	4.72116	2.45177	0.745346	0.882877	0.96045	84.015	0	0
2122	23.8543	5.5111	0.771333	0.921482	0.971359	100	0	0
2123	17.3109	4.69478	0.748963	0.845298	0.929767	53.8002	0	0
2124	4.22419	2.31914	0.820123	0.962076	0.973189	100	0	0
2125	10.3534	3.63075	0.958909	0.83641	0.937019	50.3133	0	0
2126	13.2524	4.10773	0.826403	0.888695	0.900813	100	0	0
2127	7.95142	3.18183	0.521338	0.945699	0.9665	100	0	0
2128	9.19383	3.4214	0.690834	0.849392	0.948957	55.6048	0	0
2129	4.72116	2.45177	0.722386	0.882894	0.996935	84.0531	0	0
2130	4.30702	2.34177	0.663686	0.897386	1	100	0	0
2131	6.79184	2.94069	0.581299	0.85865	0.981624	60.3182	0	0
2132	10.8504	3.71687	0.599441	0.893998	0.965638	100	0	0
2133	30.4805	6.22968	0.609224	0.937622	0.940456	100	0	0
2134	12.4241	3.97729	0.606031	0.844907	0.943047	53.6352	0	0
2135	3.31309	2.05386	0.818472	0.900416	1	100	0	0
2136	28.1613	5.98799	0.782531	0.860724	0.893794	61.5282	0	0
2137	16.5655	4.59258	0.373693	0.731568	0.910488	27.8427	0	0
2138	24.1856	5.54924	0.70738	0.809081	0.898028	42.0384	0	0
2139	3.89288	2.22634	0.743576	0.917581	0.994288	100	0	0
2140	6.54336	2.88639	0.524998	0.86191	0.955344	62.2525	0	0
2141	6.0464	2.77462	0.868324	0.937304	1	100	0	0
2142	6.21205	2.81237	0.865019	0.914869	0.923319	100	0	0
2143	99.31	11.2448	0.673777	0.823109	0.938687	45.9178	0	0
2144	20.7068	5.13466	0.696843	0.900918	0.92244	100	0	0
2145	6.62619	2.9046	0.532096	0.822337	0.937051	45.6867	0	0
2146	3.81006	2.20252	0.746916	0.981914	0.973634	100	0	0
2147	5.21812	2.57758	0.862566	0.97943	0.968396	100	0	0
2148	7.20598	3.02902	0.662541	0.925441	0.986741	100	0	0
2149	4.30702	2.34177	0.85701	0.98699	0.970314	100	0	0
2150	7.78577	3.14852	0.595305	0.887469	0.956971	100	0	0
2151	5.88074	2.73635	0.603544	0.936359	0.970742	100	0	0
2152	19.2159	4.94636	0.75635	0.786767	0.830818	36.9597	0	0
2153	39.0945	7.05526	0.666116	0.850746	0.943134	56.2351	0	0
2154	13.5009	4.14606	0.740166	0.779747	0.970288	35.5701	0	0
2155	4.14137	2.29629	0.84043	0.990232	0.969537	100	0	0
2156	9.85645	3.54255	0.54294	0.874627	0.953707	72.2255	0	0
2157	3.81006	2.20252	0.949134	0.981926	0.969842	100	0	0
2158	3.97571	2.2499	0.696565	0.899181	0.953067	100	0	0
2159	3.39592	2.07938	0.846455	0.92702	1	100	0	0
2160	7.8686	3.16522	0.62803	0.864431	0.947809	63.8787	0	0
2161	3.39592	2.07938	0.846455	0.92702	0.99374	100	0	0
2162	64.6881	9.07543	0.515331	0.773634	0.865508	34.4262	0	0
2163	3.39592	2.07938	0.846689	0.966507	0.99374	100	0	0
2164	8.86252	3.35918	0.807671	0.90257	0.923385	100	0	0
2165	5.21812	2.57758	0.656549	0.87073	1	68.6069	0	0
2166	28.6583	6.0406	0.561946	0.804003	0.943989	40.78	0	0
2167	5.96357	2.75555	0.729832	0.960578	0.991269	100	0	0
2168	10.6847	3.68839	0.630707	0.93696	0.944977	100	0	0
2169	77.7749	9.95118	0.667907	0.757517	0.830343	31.6644	0	0
2170	5.71509	2.69753	0.584787	0.837905	0.932462	50.8643	0	0
2171	5.38378	2.61817	0.447035	0.761001	0.969146	32.2329	0	0
2172	13.3352	4.12055	0.796319	0.937645	0.987068	100	0	0
2173	24.0199	5.5302	0.543405	0.821033	0.927034	45.3011	0	0
2174	8.7797	3.34345	0.680292	0.903723	0.95455	100	0	0
2175	6.62619	2.9046	0.717459	0.887437	0.988174	100	0	0
2176	15.82	4.48806	0.468137	0.753221	0.910842	30.9832	0	0
2177	13.418	4.13332	0.653698	0.866985	0.966624	65.6656	0	0
2178	11.016	3.74514	0.925643	0.955208	1	100	0	0
2179	6.62619	2.9046	0.622969	0.902226	0.98286	100	0	0
2180	14.1635	4.24659	0.681552	0.822127	0.923441	45.6241	0	0
2181	7.20598	3.02902	0.482514	0.853746	0.994174	57.6975	0	0
2182	58.1448	8.6042	0.526983	0.77524	0.857728	34.7211	0	0
2183	8.19991	3.23117	0.623444	0.886242	0.925543	100	0	0
2184	15.7372	4.47629	0.958417	0.931512	0.985108	100	0	0
2185	3.81006	2.20252	0.961005	0.965594	0.98337	100	0	0
2186	5.63226	2.67791	0.697686	0.899843	0.988318	100	0	0
2187	10.6847	3.68839	0.730614	0.895297	0.952453	100	0	0
2188	6.12922	2.79356	0.789229	0.943694	0.984563	100	0	0
2189	4.5555	2.40837	0.736289	0.855569	0.973825	58.6358	0	0
2190	4.47268	2.38638	0.542899	0.871258	0.993514	69.0587	0	0
2191	6.29488	2.83106	0.91361	0.932468	0.959863	100	0	0
2192	7.04032	2.994	0.430432	0.853043	0.981789	57.3463	0	0
2193	16.8139	4.6269	0.678281	0.610741	0.766083	15.9675	0	0
2194	9.44232	3.46732	0.509069	0.782243	0.923007	36.0546	0	0
2195	20.7897	5.14492	0.719831	0.997823	0.976353	100	0	0
2196	4.22419	2.31914	0.655774	0.907375	0.99946	100	0	0
2197	26.6704	5.82733	0.706631	0.874985	0.947308	72.5961	0	0
2198	3.31309	2.05386	0.82315	0.997102	0.991134	100	0	0
2199	48.0399	7.82089	0.45787	0.697497	0.83058	23.6935	0	0
2200	7.62012	3.11484	0.608202	0.967562	0.945178	100	0	0
2201	23.1917	5.43402	0.699833	0.868679	0.951183	66.9429	0	0
2202	57.8135	8.57965	0.641204	0.73613	0.799354	28.467	0	0
2203	22.0321	5.29642	0.834077	0.811057	0.859563	42.547	0	0
2204	3.89288	2.22634	0.743578	0.953588	0.973634	100	0	0
2205	13.6665	4.17142	0.429054	0.695667	0.876581	23.4929	0	0
2206	7.04032	2.994	0.553551	0.789711	0.964714	37.5687	0	0
2207	9.85645	3.54255	0.711489	0.867894	0.966828	66.341	0	0
2208	3.56158	2.12949	0.665337	0.956075	0.93889	100	0	0
2209	9.6908	3.51265	0.433255	0.799306	0.948755	39.6742	0	0
2210	5.88074	2.73635	0.773734	0.941446	0.987267	100	0	0
2211	43.4015	7.43374	0.758332	0.825871	0.926161	46.7645	0	0
2212	5.63226	2.67791	0.859026	0.94603	1	100	0	0
2213	14.412	4.28368	0.425687	0.797576	0.915975	39.2801	0	0
2214	43.3187	7.42665	0.723267	0.808047	0.933991	41.7765	0	0
2215	4.96964	2.51546	0.638279	0.893596	0.975489	100	0	0
2216	4.96964	2.51546	0.756412	0.881721	0.927772	81.7006	0	0
2217	11.5958	3.84243	0.548475	0.788219	0.917355	37.258	0	0
2218	17.0624	4.66096	0.836876	0.94148	0.944772	100	0	0
2219	45.4722	7.60901	0.721529	0.848302	0.919492	55.1103	0	0
2220	9.27666	3.43677	0.625079	0.819135	0.917401	44.7513	0	0
2221	3.81006	2.20252	0.728336	0.893791	0.993064	100	0	0
2222	6.70901	2.9227	0.63128	0.907855	0.958468	100	0	0
2223	25.0139	5.64346	0.383719	0.782057	0.936562	36.018	0	0
2224	7.8686	3.16522	0.454894	0.823212	0.98849	45.949	0	0
2225	21.121	5.18576	0.892682	0.896514	0.990389	100	0	0
2226	16.3998	4.56956	0.667105	0.856864	0.95893	59.3274	0	0
2227	30.8946	6.27186	0.849624	0.899503	0.928942	100	0	0
2228	11.7615	3.86978	0.824586	0.815517	0.919271	43.738	0	0
2229	15.3231	4.417	0.776608	0.86676	0.963829	65.502	0	0
2230	3.47875	2.10459	0.853792	0.901444	0.99374	100	0	0
2231	3.31309	2.05386	0.818707	0.900427	0.975241	100	0	0
2232	11.4302	3.81489	0.692155	0.86373	0.951418	63.4135	0	0
2233	7.28881	3.04637	0.487435	0.746346	0.904356	29.9355	0	0
2234	3.81006	2.20252	0.867146	0.928309	0.969842	100	0	0
2235	5.79791	2.71701	0.661154	0.843973	0.941192	53.2454	0	0
2236	9.27666	3.43677	0.497849	0.798723	0.9248	39.5408	0	0
2237	3.47875	2.10459	0.854041	0.901455	0.99374	100	0	0
2238	18.3877	4.83859	0.425283	0.803928	0.941812	40.7619	0	0
2239	5.54943	2.65815	0.89497	0.970457	0.968521	100	0	0
2240	10.9332	3.73103	0.552374	0.824694	0.952932	46.4	0	0
2241	4.38985	2.36418	0.868278	1	0.986314	100	0	0
2242	11.1817	3.77319	0.865446	0.949369	0.9737	100	0	0
2243	44.6439	7.53939	0.784695	0.719867	0.832744	26.3213	0	0
2244	24.5169	5.58712	0.829908	0.596433	0.69199	14.9663	0	0
2245	18.222	4.81674	0.390567	0.768059	0.911834	33.4316	0	0
2246	3.89288	2.22634	0.91538	0.903464	0.99983	100	0	0
2247	13.5009	4.14606	0.624551	0.916453	0.949415	100	0	0
2248	3.72723	2.17845	0.706138	0.884023	0.955727	86.8318	0	0
2249	5.21812	2.57758	0.636749	0.838499	0.921327	51.0866	0	0
2250	18.4705	4.84947	0.339579	0.644132	0.863694	18.5661	0	0
2251	5.71509	2.69753	0.569198	0.858134	0.977142	60.0273	0	0
2252	3.81006	2.20252	0.961003	0.965594	0.98337	100	0	0
2253	28.4098	6.01435	0.623462	0.876039	0.949698	73.7327	0	0
2254	6.37771	2.84962	0.651191	0.8791	0.956217	77.531	0	0
2255	25.428	5.68998	0.725387	0.856398	0.936367	59.0758	0	0
2256	6.12922	2.79356	0.75561	0.863526	0.967085	63.2805	0	0
2257	8.94535	3.37484	0.569106	0.917716	0.981974	100	0	0
2258	15.4887	4.44082	0.685776	0.714244	0.841044	25.6282	0	0
2259	15.9857	4.5115	0.481737	0.79068	0.88586	37.7727	0	0
2260	6.54336	2.88639	0.800149	0.861892	0.996422	62.2415	0	0
2261	11.2645	3.78714	0.703116	0.940168	0.994406	100	0	0
2262	4.96964	2.51546	0.985531	0.918368	0.97419	100	0	0
2263	24.7654	5.61536	0.718784	0.669196	0.740963	20.802	0	0
2264	8.19991	3.23117	0.566436	0.794673	0.877977	38.6334	0	0
2265	13.0039	4.06904	0.780185	0.888884	0.977579	100	0	0
2266	3.39592	2.07938	0.846472	0.92702	0.99374	100	0	0
2267	40.4197	7.17384	0.771897	0.932115	0.92651	100	0	0
2268	3.72723	2.17845	0.734726	0.955047	0.9969	100	0	0
2269	27.0845	5.8724	0.555035	0.733808	0.856299	28.147	0	0
2270	3.31309	2.05386	0.617306	0.87974	0.995435	78.4486	0	0
2271	4.80399	2.47318	0.751739	0.967649	0.994918	100	0	0
2272	101.381	11.3614	0.42787	0.585487	0.764662	14.2405	0	0
2273	7.12315	3.01156	0.580855	0.924572	0.979943	100	0	0
2274	5.30095	2.59796	0.760384	0.893833	0.982121	100	0	0
2275	10.1878	3.60159	0.740785	0.977657	0.982767	100	0	0
2276	10.7676	3.70266	0.744695	0.940608	0.974722	100	0	0
2277	6.70901	2.9227	0.856058	0.903446	0.967631	100	0	0
2278	6.54336	2.88639	0.699711	0.907265	0.973211	100	0	0
2279	30.8946	6.27186	0.725705	0.746029	0.867771	29.8884	0	0
2280	7.95142	3.18183	0.675651	0.8819	0.948957	82.0347	0	0
2281	3.31309	2.05386	0.81871	0.900427	0.975241	100	0	0
2282	22.6947	5.37548	0.551081	0.616467	0.747308	16.3859	0	0
2283	6.62619	2.9046	0.809745	0.912993	0.98127	100	0	0
2284	4.80399	2.47318	0.728676	0.920967	0.993829	100	0	0
2285	19.7129	5.00992	0.911505	0.88047	0.935978	79.5654	0	0
2286	14.7433	4.33263	0.831321	0.888787	0.941203	100	0	0
2287	8.7797	3.34345	0.450933	0.783952	0.974042	36.3921	0	0
2288	6.87467	2.95856	0.903862	0.969436	0.988487	100	0	0
2289	3.89288	2.22634	0.915382	0.903464	0.99983	100	0	0
2290	20.0442	5.05184	0.773045	0.969671	0.954051	100	0	0
2291	7.70294	3.13172	0.602433	0.855265	0.958383	58.4763	0	0
2292	37.9349	6.94984	0.869869	0.894944	0.932665	100	0	0
2293	6.54336	2.88639	0.511361	0.758206	0.887418	31.7757	0	0
2294	15.6544	4.4645	0.445903	0.792989	0.924609	38.2665	0	0
2295	4.47268	2.38638	0.72175	0.836478	1	50.3383	0	0
2296	3.31309	2.05386	0.853795	0.997089	0.99374	100	0	0
2297	6.0464	2.77462	0.613746	0.887095	0.973422	100	0	0
2298	66.8417	9.22526	0.646264	0.852796	0.935015	57.2238	0	0
2299	3.72723	2.17845	0.547642	0.865173	1	64.3819	0	0
2300	7.37163	3.06363	0.891327	0.925308	0.999876	100	0	0
2301	35.9471	6.7653	0.903165	0.762592	0.8326	32.4975	0	0
2302	3.39592	2.07938	0.84646	0.92702	0.99374	100	0	0
2303	22.6947	5.37548	0.540336	0.795431	0.896145	38.8004	0	0
2304	20.127	5.06227	0.890739	0.78544	0.906924	36.6904	0	0
2305	34.042	6.58359	0.523699	0.816536	0.895819	44.0189	0	0
2306	3.39592	2.07938	0.696085	0.836285	0.99983	50.2679	0	0
2307	6.0464	2.77462	0.387204	0.773769	0.942431	34.4508	0	0
2308	6.37771	2.84962	0.656454	0.90016	0.922918	100	0	0
2309	51.4358	8.09259	0.578946	0.801204	0.905652	40.1148	0	0
2310	15.7372	4.47629	0.565539	0.860265	0.944574	61.255	0	0
2311	4.63833	2.43017	0.683758	0.875098	0.97419	72.7146	0	0
2312	5.54943	2.65815	0.486571	0.871026	0.992343	68.8588	0	0
2313	10.9332	3.73103	0.80137	0.870271	0.977335	68.2225	0	0
2314	23.9371	5.52066	0.518337	0.804127	0.980145	40.8099	0	0
2315	8.28273	3.24745	0.905664	0.950032	0.951903	100	0	0
2316	6.62619	2.9046	0.88146	0.999331	0.970973	100	0	0
2317	3.89288	2.22634	0.743579	0.917581	0.994288	100	0	0
2318	4.14137	2.29629	0.750779	0.885303	0.988623	91.2703	0	0
2319	12.5069	3.99053	0.808352	0.900303	0.938336	100	0	0
2320	3.47875	2.10459	0.853793	0.901444	0.99374	100	0	0
2321	3.31309	2.05386	0.818706	0.900427	0.984232	100	0	0
2322	21.7008	5.25645	0.45652	0.68836	0.802099	22.712	0	0
2323	7.95142	3.18183	0.503703	0.779538	0.931584	35.5301	0	0
2324	6.9575	2.97633	0.853459	0.91375	0.969327	100	0	0
2325	21.121	5.18576	0.583564	0.86161	0.959053	62.067	0	0
2326	15.3231	4.417	0.702612	0.968197	0.969753	100	0	0
2327	4.80399	2.47318	0.728238	0.920985	0.98021	100	0	0
2328	8.19991	3.23117	0.417296	0.802179	0.967028	40.3444	0	0
2329	4.80399	2.47318	0.818955	0.890596	0.993056	100	0	0
2330	10.4362	3.64525	0.717672	0.868818	0.954976	67.0513	0	0
2331	28.9896	6.07541	0.911075	0.821816	0.892672	45.5318	0	0
2332	5.88074	2.73635	0.576023	0.901277	0.988617	100	0	0
2333	24.1856	5.54924	0.91556	0.900291	0.950802	100	0	0
2334	41.1652	7.23969	0.832626	0.818116	0.923986	44.4617	0	0
2335	6.62619	2.9046	0.904261	0.913005	0.966002	100	0	0
2336	10.1049	3.58692	0.884755	0.994158	0.94403	100	0	0
2337	4.30702	2.34177	0.894735	0.902845	0.964818	100	0	0
2338	7.28881	3.04637	0.764091	0.946279	0.987587	100	0	0
2339	24.2684	5.55873	0.467808	0.760668	0.905081	32.178	0	0
2340	5.71509	2.69753	0.415908	0.780472	0.969918	35.7097	0	0
2341	5.96357	2.75555	0.637109	0.841918	0.939435	52.4109	0	0
2342	5.79791	2.71701	0.548883	0.820616	0.917743	45.1794	0	0
2343	4.30702	2.34177	0.864837	0.916247	0.975863	100	0	0
2344	16.3998	4.56956	0.410348	0.799551	0.957805	39.7308	0	0
2345	4.22419	2.31914	0.843816	0.894112	0.964818	100	0	0
2346	17.2281	4.68353	0.574623	0.831892	0.922829	48.7251	0	0
2347	28.1613	5.98799	0.636952	0.801751	0.874713	40.2433	0	0
2348	19.6301	4.99938	0.785427	0.78107	0.827351	35.8256	0	0
2349	11.5958	3.84243	0.918065	0.859525	0.982701	60.8207	0	0
2350	3.31309	2.05386	0.617294	0.87974	0.995435	78.4486	0	0
2351	10.5191	3.65969	0.73353	0.883571	0.961779	85.6388	0	0
2352	13.418	4.13332	0.715326	0.629295	0.725494	17.3628	0	0
2353	4.80399	2.47318	0.977086	0.920976	1	100	0	0
2354	4.72116	2.45177	0.719152	0.912993	0.97419	100	0	0
2355	6.46053	2.86807	0.612068	0.85642	0.930927	59.0876	0	0
2356	10.3534	3.63075	0.749722	0.918656	0.981711	100	0	0
2357	3.31309	2.05386	0.818708	0.900427	0.984232	100	0	0
2358	5.71509	2.69753	0.686789	0.899719	0.989149	100	0	0
2359	8.19991	3.23117	0.579521	0.918901	0.964006	100	0	0
2360	4.38985	2.36418	0.838723	0.925015	0.972008	100	0	0
2361	11.3473	3.80104	0.516659	0.689071	0.835509	22.7867	0	0
2362	19.7129	5.00992	0.89308	0.86985	0.900904	67.8756	0	0
2363	13.5009	4.14606	0.89898	0.984509	1	100	0	0
2364	21.7836	5.26647	0.719036	0.950934	0.969226	100	0	0
2365	11.6787	3.85613	0.573585	0.970244	0.981651	100	0	0
2366	5.79791	2.71701	0.488232	0.816724	0.969712	44.0713	0	0
2367	3.89288	2.22634	0.915381	0.903464	0.99983	100	0	0
2368	15.3231	4.417	0.58332	0.874409	0.968039	72.0042	0	0
2369	15.4059	4.42893	0.800008	0.718535	0.844087	26.1551	0	0
2370	19.7129	5.00992	0.712462	0.794895	0.943237	38.6822	0	0
2371	5.4666	2.63824	0.795913	0.982435	1	100	0	0
2372	11.016	3.74514	0.907475	0.943855	0.962227	100	0	0
2373	9.02818	3.39043	0.704986	0.881805	0.966932	81.8561	0	0
2374	15.0746	4.38104	0.672565	0.855963	0.899743	58.8438	0	0
2375	84.3182	10.3613	0.538409	0.743847	0.882082	29.5669	0	0
2376	6.62619	2.9046	0.946744	0.924028	0.962472	100	0	0
2377	5.71509	2.69753	0.730751	0.990531	0.961922	100	0	0
2378	19.5473	4.98882	0.874263	0.938248	0.96743	100	0	0
2379	3.31309	2.05386	0.818495	0.900416	1	100	0	0
2380	4.47268	2.38638	0.865889	0.933691	0.964818	100	0	0
2381	13.0039	4.06904	0.769206	0.902548	0.989613	100	0	0
2382	5.4666	2.63824	0.691364	0.902791	0.99344	100	0	0
2383	16.7311	4.61549	0.676661	0.853331	0.935747	57.4892	0	0
2384	10.9332	3.73103	0.517087	0.867072	0.978041	65.7291	0	0
2385	31.0603	6.28865	0.415774	0.616066	0.810053	16.3563	0	0
2386	8.86252	3.35918	0.801209	0.882397	0.94674	83.0049	0	0
2387	21.2038	5.19591	0.825009	0.898688	0.928353	100	0	0
2388	12.2584	3.95069	0.657482	0.921495	0.968281	100	0	0
2389	11.7615	3.86978	0.65434	0.946558	0.943056	100	0	0
2390	4.72116	2.45177	0.705334	0.959271	1	100	0	0
2391	9.35949	3.45208	0.85181	0.992418	0.965205	100	0	0
2392	20.7068	5.13466	0.762992	0.557172	0.814641	12.5083	0	0
2393	5.88074	2.73635	0.517002	0.795333	0.903221	38.7788	0	0
2394	26.1734	5.77279	0.532017	0.827915	0.946064	47.4116	0	0
2395	17.8907	4.77275	0.848371	0.748249	0.790328	30.2204	0	0
2396	14.5776	4.30822	0.386342	0.765226	0.880156	32.9426	0	0
2397	27.83	5.95267	0.833354	0.926772	0.941711	100	0	0
2398	9.11101	3.40595	0.337777	0.75283	0.964337	30.9222	0	0
2399	6.9575	2.97633	0.858575	0.946847	0.99362	100	0	0
2400	3.31309	2.05386	0.854063	0.954642	1	100	0	0
2401	22.4462	5.34597	0.751687	0.766714	0.894168	33.1981	0	0
2402	4.88681	2.49441	0.587767	0.858192	0.946592	60.0594	0	0
2403	5.13529	2.55704	0.531094	0.874998	1	72.6094	0	0
2404	10.1049	3.58692	0.776184	0.955684	0.969808	100	0	0
2405	6.21205	2.81237	0.697145	0.873591	0.97557	71.1946	0	0
2406	5.71509	2.69753	0.699167	0.873057	0.979066	70.6842	0	0
